timestamp,X,Y,Z,obs_id
1596643706203,0.122294,-0.116566,-0.028990,0
1596643706234,0.121073,-0.112353,-0.021881,0
1596643706266,0.120995,-0.119979,-0.032654,0
1596643706313,0.117917,-0.120259,-0.032072,0
1596643706352,0.119529,-0.117305,-0.028668,0
1596643706390,0.122519,-0.116869,-0.028601,0
1596643706423,0.123396,-0.115060,-0.026729,0
1596643706453,0.121176,-0.110118,-0.020802,0
1596643706486,0.122538,-0.116911,-0.029153,0
1596643706519,0.119641,-0.118609,-0.028898,0
1596643706549,0.122076,-0.118503,-0.030997,0
1596643706581,0.119963,-0.120715,-0.033325,0
1596643706614,0.123572,-0.115786,-0.027679,0
1596643706647,0.123356,-0.113812,-0.024442,0
1596643706678,0.125410,-0.113042,-0.025072,0
1596643706726,0.120754,-0.118412,-0.031182,0
1596643706758,0.122600,-0.112768,-0.023290,0
1596643706789,0.123716,-0.113769,-0.025371,0
1596643706821,0.120065,-0.120299,-0.032678,0
1596643706853,0.124490,-0.114196,-0.025484,0
1596643706884,0.121551,-0.116103,-0.027324,0
1596643706919,0.127077,-0.109155,-0.019947,0
1596643706951,0.123041,-0.108582,-0.018667,0
1596643706981,0.123251,-0.115217,-0.026908,0
1596643707015,0.118426,-0.114771,-0.024916,0
1596643707046,0.122313,-0.114557,-0.025493,0
1596643707078,0.120008,-0.115096,-0.027117,0
1596643707131,0.122211,-0.115463,-0.026906,0
1596643707179,0.119801,-0.113334,-0.023508,0
1596643707222,0.121039,-0.112591,-0.022918,0
1596643707254,0.122542,-0.114130,-0.026415,0
1596643707286,0.122312,-0.108085,-0.018346,0
1596643707317,0.121126,-0.118247,-0.030079,0
1596643707348,0.123232,-0.116300,-0.028793,0
1596643707380,0.120896,-0.117260,-0.029903,0
1596643707414,0.120702,-0.117851,-0.029499,0
1596643707445,0.122546,-0.109179,-0.019268,0
1596643707478,0.123941,-0.112945,-0.023863,0
1596643707511,0.119452,-0.120699,-0.032591,0
1596643707545,0.121287,-0.117136,-0.028587,0
1596643707576,0.119348,-0.115387,-0.025921,0
1596643707608,0.120726,-0.112272,-0.022389,0
1596643707640,0.118510,-0.117522,-0.029271,0
1596643707672,0.123177,-0.114760,-0.025959,0
1596643707704,0.120257,-0.116021,-0.027003,0
1596643707738,0.121105,-0.118035,-0.029310,0
1596643707770,0.121662,-0.116777,-0.029211,0
1596643707801,0.120810,-0.114561,-0.024323,0
1596643707833,0.121384,-0.117369,-0.028296,0
1596643707864,0.122450,-0.108178,-0.019124,0
1596643707917,0.119925,-0.113338,-0.023372,0
1596643707961,0.121723,-0.111063,-0.021081,0
1596643707999,0.123193,-0.113850,-0.024793,0
1596643708033,0.123596,-0.113537,-0.024950,0
1596643708066,0.124950,-0.112338,-0.024157,0
1596643708098,0.122269,-0.113446,-0.024386,0
1596643708129,0.121687,-0.113816,-0.024451,0
1596643708161,0.124902,-0.112577,-0.024298,0
1596643708194,0.125015,-0.112891,-0.024883,0
1596643708224,0.124835,-0.113191,-0.024618,0
1596643708256,0.124714,-0.111656,-0.023744,0
1596643708287,0.123196,-0.116524,-0.028669,0
1596643708326,0.124915,-0.113201,-0.025020,0
1596643708358,0.125092,-0.112879,-0.024356,0
1596643708390,0.127021,-0.110359,-0.021576,0
1596643708422,0.123842,-0.114996,-0.026371,0
1596643708454,0.123033,-0.115182,-0.027781,0
1596643708490,0.125369,-0.112251,-0.024594,0
1596643708520,0.124505,-0.114840,-0.026751,0
1596643708551,0.125246,-0.113988,-0.025786,0
1596643708583,0.124835,-0.114407,-0.027375,0
1596643708615,0.126909,-0.110625,-0.023400,0
1596643708649,0.123771,-0.114992,-0.026125,0
1596643708684,0.124277,-0.113896,-0.025811,0
1596643708725,0.124551,-0.114419,-0.025450,0
1596643708758,0.126126,-0.113860,-0.025339,0
1596643708791,0.123309,-0.116944,-0.029629,0
1596643708824,0.125547,-0.114008,-0.026259,0
1596643708857,0.124152,-0.115719,-0.027570,0
1596643709735,0.124825,-0.115516,-0.028632,0
1596643709782,0.127883,-0.110815,-0.023268,0
1596643709824,0.125155,-0.115176,-0.027788,0
1596643709857,0.128051,-0.110942,-0.022828,0
1596643709888,0.125813,-0.113700,-0.026522,0
1596643709926,0.125321,-0.113861,-0.026740,0
1596643709960,0.128615,-0.109623,-0.022368,0
1596643709993,0.127639,-0.111135,-0.023972,0
1596643710026,0.127250,-0.111778,-0.024192,0
1596643710056,0.126891,-0.113340,-0.025996,0
1596643710088,0.126774,-0.113162,-0.026017,0
1596643710119,0.127324,-0.112107,-0.024919,0
1596643710150,0.127419,-0.112069,-0.025229,0
1596643710182,0.124423,-0.116308,-0.029267,0
1596643710214,0.126804,-0.112791,-0.025179,0
1596643710245,0.127280,-0.112282,-0.024485,0
1596643710277,0.126843,-0.112704,-0.024932,0
1596643710325,0.126356,-0.113048,-0.025302,0
1596643710358,0.127298,-0.112205,-0.024436,0
1596643710389,0.127758,-0.110920,-0.022799,0
1596643710422,0.127008,-0.112503,-0.024908,0
1596643710455,0.127457,-0.111637,-0.023431,0
1596643710488,0.126191,-0.113437,-0.026179,0
1596643710517,0.126608,-0.112592,-0.025461,0
1596643710550,0.125681,-0.114115,-0.027086,0
1596643710581,0.125349,-0.115346,-0.028449,0
1596643710613,0.124096,-0.117044,-0.029065,0
1596643710646,0.125058,-0.115526,-0.028045,0
1596643710678,0.127253,-0.111946,-0.024950,0
1596643710726,0.127388,-0.110994,-0.023672,0
1596643710771,0.127811,-0.110866,-0.022101,0
1596643710802,0.128240,-0.109502,-0.022028,0
1596643710832,0.127357,-0.110968,-0.023656,0
1596643710863,0.127660,-0.110775,-0.022973,0
1596643710894,0.126515,-0.112338,-0.024919,0
1596643710925,0.128005,-0.110389,-0.023084,0
1596643710956,0.127177,-0.111629,-0.023426,0
1596643710989,0.125548,-0.113605,-0.026055,0
1596643711022,0.125495,-0.114991,-0.027255,0
1596643711060,0.127653,-0.110161,-0.021619,0
1596643711105,0.127976,-0.109745,-0.021283,0
1596643711140,0.126051,-0.113094,-0.025994,0
1596643711180,0.126291,-0.112592,-0.024426,0
1596643711216,0.127598,-0.111069,-0.022654,0
1596643711248,0.126017,-0.113865,-0.025941,0
1596643711282,0.126927,-0.112763,-0.024862,0
1596643711317,0.128859,-0.110088,-0.021864,0
1596643711351,0.126772,-0.112301,-0.024333,0
1596643711387,0.127622,-0.110555,-0.022412,0
1596643711421,0.126705,-0.112332,-0.023720,0
1596643711457,0.127441,-0.111109,-0.023300,0
1596643711491,0.127930,-0.109995,-0.022305,0
1596643711526,0.125740,-0.113216,-0.026306,0
1596643711558,0.127603,-0.111476,-0.024137,0
1596643711593,0.125943,-0.113148,-0.024904,0
1596643711625,0.128828,-0.108921,-0.020785,0
1596643711657,0.127522,-0.111050,-0.022346,0
1596643711692,0.126675,-0.111226,-0.023280,0
1596643711725,0.125347,-0.113629,-0.026239,0
1596643711758,0.126113,-0.113020,-0.024540,0
1596643711791,0.127176,-0.112744,-0.024235,0
1596643711825,0.125338,-0.113904,-0.026526,0
1596643711859,0.126772,-0.112198,-0.023698,0
1596643711893,0.127747,-0.110739,-0.022065,0
1596643712942,0.127043,-0.112248,-0.023859,0
1596643712980,0.128205,-0.110204,-0.021494,0
1596643713015,0.125844,-0.113604,-0.025432,0
1596643713050,0.128226,-0.110395,-0.021694,0
1596643713084,0.125513,-0.113536,-0.025827,0
1596643713131,0.129214,-0.108681,-0.019851,0
1596643713181,0.127250,-0.111980,-0.024655,0
1596643713217,0.129825,-0.106929,-0.018732,0
1596643713256,0.127812,-0.110640,-0.022235,0
1596643713291,0.128409,-0.109146,-0.020027,0
1596643713325,0.127755,-0.110316,-0.021715,0
1596643713357,0.125076,-0.114289,-0.026653,0
1596643713390,0.129347,-0.107870,-0.018190,0
1596643713424,0.126193,-0.112096,-0.025205,0
1596643713457,0.127299,-0.111747,-0.023768,0
1596643713491,0.127193,-0.111226,-0.023630,0
1596643713527,0.127561,-0.110237,-0.022701,0
1596643713558,0.129284,-0.107776,-0.019428,0
1596643713592,0.130596,-0.106547,-0.017760,0
1596643713624,0.130426,-0.106861,-0.017577,0
1596643713659,0.128486,-0.108648,-0.020357,0
1596643713696,0.128566,-0.109511,-0.021261,0
1596643713730,0.129415,-0.108472,-0.019105,0
1596643713765,0.129386,-0.108798,-0.019913,0
1596643713800,0.130804,-0.107222,-0.017449,0
1596643713831,0.130492,-0.106686,-0.018115,0
1596643713865,0.129992,-0.107910,-0.018910,0
1596643713899,0.128970,-0.108344,-0.019527,0
1596643713934,0.128750,-0.108811,-0.020018,0
1596643713966,0.129880,-0.107323,-0.018214,0
1596643713998,0.129312,-0.108249,-0.019992,0
1596643714030,0.128005,-0.109277,-0.021986,0
1596643714063,0.128626,-0.109174,-0.020310,0
1596643714098,0.134696,-0.100160,-0.010539,0
1596643714131,0.133429,-0.101856,-0.012146,0
1596643714166,0.126031,-0.113677,-0.025841,0
1596643714199,0.126280,-0.112886,-0.025900,0
1596643714236,0.128404,-0.109953,-0.021561,0
1596643714271,0.129171,-0.108386,-0.020004,0
1596643714313,0.127941,-0.110582,-0.022261,0
1596643714349,0.128511,-0.110212,-0.021966,0
1596643714382,0.129650,-0.108026,-0.018737,0
1596643714414,0.127917,-0.109778,-0.021807,0
1596643714448,0.127074,-0.111407,-0.022181,0
1596643714484,0.127310,-0.111790,-0.023884,0
1596643714517,0.127530,-0.111135,-0.022834,0
1596643714548,0.128834,-0.108816,-0.020411,0
1596643714582,0.127148,-0.111468,-0.022921,0
1596643714616,0.125737,-0.113882,-0.026124,0
1596643714648,0.127805,-0.110226,-0.021901,0
1596643714682,0.126939,-0.111320,-0.023790,0
1596643714727,0.127396,-0.111723,-0.023832,0
1596643714759,0.127503,-0.110588,-0.022058,0
1596643714792,0.126033,-0.112637,-0.024756,0
1596643714825,0.130050,-0.107390,-0.018711,0
1596643714857,0.127266,-0.112008,-0.023907,0
1596643714891,0.127379,-0.110985,-0.022332,0
1596643714931,0.126509,-0.111635,-0.023385,0
1596643714965,0.127461,-0.110717,-0.022177,0
1596643714999,0.125227,-0.114224,-0.026470,0
1596643715032,0.126527,-0.112943,-0.024547,0
1596643715064,0.126634,-0.112096,-0.023231,0
1596643715116,0.128752,-0.110104,-0.021663,0
1596643715163,0.127056,-0.111592,-0.024622,0
1596643715209,0.126943,-0.111551,-0.023702,0
1596643715256,0.126223,-0.112772,-0.025626,0
1596643715292,0.126611,-0.111790,-0.023364,0
1596643715332,0.126059,-0.113421,-0.025657,0
1596643715368,0.128109,-0.109743,-0.021636,0
1596643715408,0.127249,-0.110830,-0.022893,0
1596643715448,0.126305,-0.112648,-0.024104,0
1596643715485,0.129033,-0.108307,-0.020229,0
1596643715527,0.127088,-0.110977,-0.022615,0
1596643715564,0.128180,-0.110198,-0.022644,0
1596643715600,0.126746,-0.112263,-0.023919,0
1596643715640,0.127210,-0.112065,-0.023655,0
1596643715675,0.126879,-0.112100,-0.022890,0
1596643715710,0.126820,-0.112077,-0.024315,0
1596643715749,0.127784,-0.110631,-0.022995,0
1596643715785,0.127909,-0.110462,-0.021243,0
1596643715818,0.126984,-0.111844,-0.023215,0
1596643715855,0.127391,-0.110638,-0.022414,0
1596643715892,0.126145,-0.113353,-0.024322,0
1596643715927,0.127838,-0.111139,-0.022936,0
1596643715963,0.129021,-0.108987,-0.020843,0
1596643715994,0.125630,-0.114113,-0.026364,0
1596643716025,0.126586,-0.111159,-0.023266,0
1596643716057,0.126876,-0.111473,-0.023345,0
1596643716090,0.127982,-0.110058,-0.022131,0
1596643716122,0.125161,-0.114430,-0.026460,0
1596643716157,0.128376,-0.109558,-0.020995,0
1596643716190,0.127579,-0.110806,-0.021860,0
1596643716223,0.127762,-0.110118,-0.021400,0
1596643716255,0.125975,-0.113653,-0.025763,0
1596643716287,0.125377,-0.114020,-0.025649,0
1596643716327,0.123442,-0.116553,-0.029445,0
1596643716358,0.127833,-0.110708,-0.022763,0
1596643716392,0.125047,-0.114833,-0.027154,0
1596643716425,0.128222,-0.110286,-0.021606,0
1596643716459,0.126728,-0.112325,-0.024007,0
1596643716490,0.127111,-0.111694,-0.023451,0
1596643716526,0.126766,-0.112795,-0.025040,0
1596643716558,0.126955,-0.111803,-0.022958,0
1596643716589,0.126797,-0.112042,-0.023481,0
1596643716625,0.127324,-0.111906,-0.022745,0
1596643716658,0.125809,-0.113401,-0.025341,0
1596643716690,0.126632,-0.112269,-0.023912,0
1596643716725,0.127267,-0.110689,-0.022234,0
1596643716758,0.127305,-0.110936,-0.021887,0
1596643716792,0.126368,-0.112939,-0.024644,0
1596643716824,0.128144,-0.110528,-0.021914,0
1596643716859,0.128190,-0.109683,-0.021110,0
1596643716891,0.127622,-0.110863,-0.022970,0
1596643716925,0.126031,-0.113375,-0.025208,0
1596643716958,0.129046,-0.108421,-0.020352,0
1596643716990,0.127198,-0.111798,-0.023717,0
1596643717023,0.127518,-0.111887,-0.023156,0
1596643717057,0.127513,-0.111983,-0.022594,0
1596643717091,0.125249,-0.114044,-0.025936,0
1596643717126,0.125046,-0.114475,-0.026573,0
1596643717157,0.126351,-0.112877,-0.025010,0
1596643717191,0.125830,-0.112625,-0.024551,0
1596643717224,0.127428,-0.111040,-0.022678,0
1596643717257,0.126279,-0.112309,-0.024222,0
1596643717290,0.125625,-0.114549,-0.026812,0
1596643717325,0.127122,-0.111649,-0.023995,0
1596643717358,0.127255,-0.112163,-0.023557,0
1596643717389,0.127890,-0.111003,-0.022384,0
1596643717423,0.127582,-0.110661,-0.023354,0
1596643717457,0.128061,-0.110724,-0.022445,0
1596643717491,0.127732,-0.110773,-0.022446,0
1596643717527,0.127407,-0.111402,-0.023483,0
1596643717560,0.126580,-0.111948,-0.023613,0
1596643717593,0.129279,-0.108734,-0.019861,0
1596643717624,0.126168,-0.112495,-0.024257,0
1596643717658,0.126341,-0.112419,-0.025266,0
1596643717698,0.125555,-0.113810,-0.026370,0
1596643717730,0.127012,-0.111663,-0.023964,0
1596643717766,0.127412,-0.111096,-0.022719,0
1596643717801,0.126365,-0.112574,-0.024444,0
1596643717838,0.128784,-0.110071,-0.022176,0
1596643717872,0.128052,-0.110613,-0.022631,0
1596643717914,0.127573,-0.111335,-0.023168,0
1596643717950,0.126460,-0.111960,-0.023900,0
1596643717983,0.126762,-0.112128,-0.024085,0
1596643718015,0.125037,-0.115297,-0.028484,0
1596643718049,0.125245,-0.114836,-0.025583,0
1596643718083,0.127122,-0.111704,-0.023492,0
1596643718117,0.127332,-0.110891,-0.022640,0
1596643718149,0.125586,-0.114426,-0.026043,0
1596643718183,0.124631,-0.115718,-0.026808,0
1596643718216,0.125014,-0.114203,-0.026685,0
1596643718247,0.126166,-0.112317,-0.024498,0
1596643718280,0.127252,-0.111399,-0.022518,0
1596643718325,0.127364,-0.111176,-0.023128,0
1596643718357,0.127085,-0.111073,-0.022991,0
1596643718391,0.125528,-0.113211,-0.025785,0
1596643718425,0.126104,-0.113434,-0.024810,0
1596643718458,0.128454,-0.109432,-0.022100,0
1596643718492,0.126613,-0.112490,-0.024601,0
1596643718526,0.127106,-0.112402,-0.024456,0
1596643718558,0.128303,-0.110321,-0.022298,0
1596643718591,0.126872,-0.112233,-0.024132,0
1596643718624,0.126978,-0.110966,-0.023112,0
1596643718658,0.127782,-0.111304,-0.022490,0
1596643718690,0.126485,-0.112481,-0.024348,0
1596643718726,0.126737,-0.111722,-0.022791,0
1596643718757,0.127538,-0.111016,-0.022981,0
1596643718791,0.124906,-0.112783,-0.024553,0
1596643718824,0.127318,-0.110495,-0.022526,0
1596643718857,0.127691,-0.110781,-0.021929,0
1596643718890,0.128680,-0.109006,-0.021364,0
1596643718923,0.126193,-0.111809,-0.022736,0
1596643718956,0.125903,-0.113037,-0.024546,0
1596643718989,0.127144,-0.111155,-0.021771,0
1596643719021,0.127869,-0.110150,-0.021843,0
1596643719057,0.128581,-0.109163,-0.020384,0
1596643719092,0.128725,-0.109171,-0.020456,0
1596643719125,0.127330,-0.110982,-0.022740,0
1596643719162,0.127231,-0.111431,-0.023552,0
1596643719198,0.128687,-0.108533,-0.019863,0
1596643719229,0.158960,-0.060962,0.034116,0
1596643719264,0.202924,0.003092,0.113687,0
1596643719299,0.220748,0.232792,0.099623,0
1596643719332,0.214539,0.238510,0.109272,0
1596643719372,0.116695,0.317838,0.207981,0
1596643719414,-0.320255,0.621074,0.824077,0
1596643719449,0.000102,0.503750,0.126893,0
1596643719483,-0.328915,0.627521,0.831694,0
1596643719526,-0.330834,0.628690,0.833352,0
1596643719559,-0.329517,0.627750,0.832109,0
1596643719592,0.000046,0.503625,0.127066,0
1596643719624,-0.331922,0.629535,0.833901,0
1596643719656,0.000040,0.503846,0.127278,0
1596643719692,0.000081,0.503626,0.127028,0
1596643719725,-0.000072,0.504020,0.127560,0
1596643719759,-0.000112,0.503993,0.127457,0
1596643719791,-0.000506,0.504391,0.128057,0
1596643719824,-0.000178,0.504214,0.128231,0
1596643719857,-0.000361,0.504601,0.128160,0
1596643719889,-0.000240,0.504652,0.128227,0
1596643719927,-0.000432,0.504533,0.127958,0
1596643719959,0.000026,0.504515,0.128210,0
1596643719992,-0.000422,0.504442,0.128000,0
1596643720024,-0.000389,0.504492,0.128061,0
1596643720057,-0.000184,0.504786,0.128430,0
1596643720090,-0.000272,0.504564,0.128386,0
1596643720125,-0.000124,0.504365,0.128170,0
1596643720157,-0.000370,0.504572,0.128197,0
1596643720189,-0.000456,0.504388,0.127964,0
1596643720220,-0.000311,0.504636,0.128065,0
1596643720256,-0.000372,0.504447,0.128199,0
1596643720289,-0.000136,0.504703,0.128395,0
1596643720325,-0.000063,0.504469,0.128228,0
1596643720358,-0.000323,0.504097,0.127906,0
1596643720390,-0.000354,0.504546,0.128098,0
1596643720424,-0.000354,0.504523,0.128360,0
1596643720457,-0.000326,0.504531,0.128301,0
1596643720491,-0.000354,0.504523,0.128360,0
1596643720525,-0.000243,0.504176,0.127994,0
1596643720556,-0.000322,0.504187,0.128137,0
1596643720589,-0.000187,0.504294,0.128035,0
1596643720623,-0.000361,0.504601,0.128160,0
1596643720656,-0.000138,0.504733,0.128377,0
1596643720689,-0.000272,0.504525,0.128345,0
1596643720726,-0.000140,0.504211,0.128000,0
1596643720759,-0.000210,0.504140,0.127798,0
1596643720792,0.000231,0.504840,0.128704,0
1596643720825,-0.000175,0.504667,0.128309,0
1596643720857,-0.000160,0.504300,0.127977,0
1596643720891,-0.000364,0.504228,0.128034,0
1596643720922,-0.000223,0.504239,0.127998,0
1596643721654,-0.000170,0.504280,0.128236,0
1596643721689,-0.000184,0.504411,0.127975,0
1596643721721,-0.000222,0.504264,0.128282,0
1596643721756,-0.000187,0.504294,0.128035,0
1596643721789,-0.000186,0.504320,0.128320,0
1596643721823,0.000101,0.504233,0.127827,0
1596643721856,-0.000484,0.504380,0.128023,0
1596643721891,-0.000083,0.504491,0.128122,0
1596643721926,-0.000212,0.504778,0.128489,0
1596643721959,-0.000448,0.504418,0.127929,0
1596643721991,-0.000378,0.504649,0.128321,0
1596643722025,-0.000448,0.504418,0.127929,0
1596643722058,-0.000152,0.504358,0.128228,0
1596643722091,-0.000236,0.504563,0.128251,0
1596643722125,-0.000320,0.504162,0.127855,0
1596643722156,-0.000320,0.504162,0.127855,0
1596643722190,-0.000108,0.504308,0.128177,0
1596643722223,-0.000245,0.504516,0.128154,0
1596643722258,-0.000414,0.504472,0.127965,0
1596643722291,-0.000188,0.504303,0.128190,0
1596643722326,-0.000127,0.504542,0.128173,0
1596643722421,-0.000080,0.504315,0.128119,0
1596643722456,-0.000319,0.504178,0.127983,0
1596643722492,-0.000001,0.504508,0.128268,0
1596643722523,-0.000221,0.504719,0.128361,0
1596643722556,-0.000142,0.504269,0.128269,0
1596643722591,-0.000127,0.504542,0.128173,0
1596643722628,-0.000108,0.504308,0.128177,0
1596643722665,-0.000272,0.504508,0.128213,0
1596643722705,-0.000001,0.504508,0.128268,0
1596643722740,-0.000127,0.504542,0.128173,0
1596643722774,-0.000108,0.504308,0.128177,0
1596643722811,-0.000236,0.504563,0.128251,0
1596643722845,-0.000223,0.504239,0.127998,0
1596643722880,-0.000210,0.504598,0.128422,0
1596643722916,0.000125,0.504162,0.127829,0
1596643722949,-0.000047,0.504412,0.128236,0
1596643722981,0.000293,0.504403,0.127773,0
1596643723014,-0.000124,0.504364,0.128107,0
1596643723049,-0.000001,0.504508,0.128268,0
1596643723085,0.000117,0.504113,0.127733,0
1596643723132,-0.000018,0.504394,0.128300,0
1596643723184,-0.000060,0.504225,0.128142,0
1596643723269,0.000012,0.504386,0.128325,0
1596643723307,0.000166,0.504224,0.127824,0
1596643723341,0.000383,0.504754,0.128860,0
1596643723375,0.000278,0.504419,0.128811,0
1596643723412,0.000643,0.504614,0.128454,0
1596643723447,0.000815,0.504433,0.128248,0
1596643723481,0.000231,0.504362,0.127920,0
1596643723525,0.000542,0.504130,0.127968,0
1596643723558,0.000299,0.504550,0.128815,0
1596643723592,0.000046,0.504425,0.128233,0
1596643723631,0.000119,0.504605,0.128337,0
1596643723665,0.000139,0.504516,0.128360,0
1596643723699,0.000670,0.504186,0.127562,0
1596643723739,0.000346,0.504529,0.128877,0
1596643723773,0.000289,0.504353,0.127861,0
1596643723806,0.000397,0.504631,0.128917,0
1596643723840,0.000105,0.504476,0.128452,0
1596643723872,0.000834,0.504374,0.128250,0
1596643723914,0.000781,0.504341,0.128421,0
1596643723948,0.000422,0.504254,0.127802,0
1596643723983,0.000872,0.504312,0.128221,0
1596643724016,0.000931,0.504252,0.128192,0
1596643724053,0.000968,0.504345,0.128270,0
1596643724088,0.000989,0.504456,0.128249,0
1596643724122,0.000900,0.504352,0.128139,0
1596643724158,0.001169,0.504362,0.127967,0
1596643724190,0.001082,0.504361,0.128216,0
1596643724224,0.001011,0.504232,0.128264,0
1596643724258,0.000961,0.504342,0.128029,0
1596643724292,-0.251714,0.573021,0.826501,0
1596643724328,-0.250272,0.572148,0.818803,0
1596643724363,-0.249677,0.571799,0.815459,0
1596643724398,-0.249216,0.571540,0.811698,0
1596643724432,-0.248605,0.571217,0.806132,0
1596643724465,-0.249505,0.571858,0.802311,0
1596643724498,-0.247336,0.570535,0.797784,0
1596643724532,-0.248095,0.570970,0.794359,0
1596643724566,-0.248344,0.570952,0.791199,0
1596643724599,-0.246435,0.570034,0.787951,0
1596643724634,-0.246512,0.570230,0.787688,0
1596643724672,-0.245575,0.569674,0.785159,0
1596643724717,-0.245253,0.569505,0.783619,0
1596643724749,-0.243618,0.568485,0.781631,0
1596643724783,-0.242246,0.567623,0.779075,0
1596643724818,-0.241867,0.567222,0.776332,0
1596643724855,-0.241354,0.566930,0.772732,0
1596643724889,-0.241455,0.567287,0.772691,0
1596643724923,-0.242316,0.567799,0.774817,0
1596643724958,-0.243306,0.568351,0.774288,0
1596643724992,-0.245589,0.569630,0.777910,0
1596643725025,-0.246994,0.570843,0.778688,0
1596643725059,-0.248054,0.571600,0.778395,0
1596643725091,-0.249099,0.572260,0.776041,0
1596643725125,-0.249569,0.572412,0.774410,0
1596643725158,-0.248957,0.572033,0.773651,0
1596643725191,-0.250343,0.573024,0.772894,0
1596643725223,-0.249726,0.573139,0.769658,0
1596643725256,-0.250768,0.573819,0.765962,0
1596643725287,-0.250444,0.573672,0.764463,0
1596643725323,-0.250590,0.574133,0.762919,0
1596643725356,-0.252387,0.575288,0.761053,0
1596643725390,-0.253677,0.575839,0.760235,0
1596643725423,-0.254203,0.577188,0.757097,0
1596643725457,-0.254949,0.578054,0.756959,0
1596643725487,-0.257441,0.579338,0.754699,0
1596643725525,-0.257329,0.580190,0.754502,0
1596643725557,-0.257007,0.580587,0.752654,0
1596643725591,-0.257848,0.581883,0.751398,0
1596643725624,-0.256491,0.581952,0.749697,0
1596643725658,-0.256358,0.583627,0.745095,0
1596643725692,-0.256546,0.584508,0.742941,0
1596643725726,-0.254985,0.585195,0.735385,0
1596643725776,-0.256473,0.587979,0.730214,0
1596643725813,-0.257106,0.588499,0.729329,0
1596643725853,-0.258083,0.590740,0.717281,0
1596643725890,-0.261427,0.592025,0.711158,0
1596643725928,-0.262940,0.594391,0.703182,0
1596643725960,0.002363,0.503987,0.128393,0
1596643725994,-0.266325,0.596605,0.692633,0
1596643726033,-0.000284,0.504209,0.128649,0
1596643726068,-0.267745,0.598842,0.678735,0
1596643726109,-0.001835,0.504155,0.127287,0
1596643726145,-0.269688,0.601849,0.663709,0
1596643726183,-0.709187,-0.287069,-0.771228,0
1596643726217,-0.691022,-0.265401,-0.744722,0
1596643726252,-0.677683,-0.246378,-0.727804,0
1596643726291,-0.672657,-0.238327,-0.723208,0
1596643726327,-0.780225,0.118286,0.171443,0
1596643726360,-0.650251,-0.202394,-0.698276,0
1596643726394,-0.639666,-0.190967,-0.688873,0
1596643726433,-0.637066,-0.182332,-0.689800,0
1596643726467,-0.631031,-0.169677,-0.687391,0
1596643726506,-0.623665,-0.164988,-0.676206,0
1596643726546,-0.618965,-0.160355,-0.674887,0
1596643726587,-0.616210,-0.165055,-0.669903,0
1596643726630,-0.610748,-0.152110,-0.663512,0
1596643726677,-0.611456,-0.154879,-0.659364,0
1596643726715,-0.613700,-0.161525,-0.659597,0
1596643726758,-0.615931,-0.163418,-0.657383,0
1596643726794,-0.755594,0.153759,0.164578,0
1596643726833,-0.746713,0.179990,0.166386,0
1596643726868,-0.606390,-0.141838,-0.642169,0
1596643726908,-0.753798,0.165432,0.175879,0
1596643726942,-0.748457,0.182368,0.183259,0
1596643726976,-0.750780,0.182264,0.179921,0
1596643727009,-0.748797,0.188132,0.181406,0
1596643727051,-0.729712,0.223129,0.183349,0
1596643727103,-0.740659,0.202725,0.171987,0
1596643727149,-0.737881,0.210587,0.169535,0
1596643727201,-0.725514,0.231203,0.166895,0
1596643727243,-0.710333,0.251179,0.173838,0
1596643727275,-0.700123,0.269700,0.178209,0
1596643727309,-0.720512,0.267929,0.164276,0
1596643727341,-0.717172,0.261218,0.163899,0
1596643727375,-0.635913,0.358470,0.223981,0
1596643727409,-0.594629,0.397847,0.253294,0
1596643727442,-0.670527,0.337657,0.184627,0
1596643727478,-0.660843,0.344809,0.188243,0
1596643727514,-0.252964,0.645120,0.533129,0
1596643727548,-0.251466,0.642981,0.532390,0
1596643727582,-0.250884,0.639771,0.532633,0
1596643727616,-0.250527,0.637372,0.534043,0
1596643727646,-0.247364,0.633491,0.531371,0
1596643727674,-0.241691,0.627589,0.525560,0
1596643727704,-0.233821,0.619567,0.517246,0
1596643727738,-0.237786,0.620360,0.525159,0
1596643727772,-0.240110,0.621787,0.529788,0
1596643727802,-0.240658,0.621015,0.532450,0
1596643727834,-0.236350,0.615847,0.530815,0
1596643727865,-0.236280,0.615364,0.531580,0
1596643727911,-0.240736,0.618185,0.538550,0
1596643727951,-0.000429,0.504329,0.127951,0
1596643727985,0.000406,0.504729,0.128912,0
1596643728022,0.000521,0.504800,0.128914,0
1596643728056,0.000651,0.504356,0.128868,0
1596643728088,0.001487,0.504125,0.128168,0
1596643728120,-0.464822,-0.035428,-0.388411,0
1596643728151,0.002059,0.504448,0.128444,0
1596643728183,-0.469530,-0.042524,-0.390690,0
1596643728214,0.001370,0.504660,0.128187,0
1596643728248,0.000826,0.504872,0.129180,0
1596643728279,-0.475587,-0.047184,-0.395730,0
1596643728323,-0.000204,0.504559,0.128437,0
1596643728358,-0.000406,0.504362,0.128181,0
1596643728390,-0.511524,-0.050857,-0.496742,0
1596643728421,-0.000606,0.504337,0.127880,0
1596643728455,-0.000808,0.504669,0.128250,0
1596643728486,-0.000840,0.504437,0.127729,0
1596643728517,-0.000922,0.504565,0.128091,0
1596643728550,-0.000884,0.504600,0.127995,0
1596643728582,-0.001072,0.504396,0.127901,0
